"steam_appid","name","developers","publishers","categories","genres","required_age","n_achievements","platforms","is_released","release_date","additional_content","total_reviews","total_positive","total_negative","review_score","review_score_desc","positive_percentual","metacritic","is_free","price_initial..USD.","Single.player","Family.Sharing","Steam.Achievements","In.App.Purchases","Steam.Trading.Cards","Steam.Cloud","Partial.Controller.Support","Multi.player","PvP","Shared.Split.Screen.PvP","Co.op","Shared.Split.Screen.Co.op","Remote.Play.Together","Full.controller.support","Online.PvP","Tracked.Controller.Support","VR.Only","Steam.Leaderboards","Shared.Split.Screen","Online.Co.op","Stats","Steam.Workshop","Remote.Play.on.TV","Captions.available","MMO","Cross.Platform.Multiplayer","Commentary.available","LAN.PvP","Includes.level.editor","VR.Supported","VR.Support","Remote.Play.on.Phone","Remote.Play.on.Tablet","Valve.Anti.Cheat.enabled","LAN.Co.op","Includes.Source.SDK","SteamVR.Collectibles","HDR.available","Steam.Turn.Notifications","Steam.Timeline","Adventure","Casual","Free.To.Play","Simulation","Nudity","Strategy","Indie","Action","RPG","Sports","Early.Access","Massively.Multiplayer","Racing","Violent","Gore","Design...Illustration","Sexual.Content","Audio.Production","Education","Software.Training","Utilities","Animation...Modeling","Web.Publishing","Game.Development","Photo.Editing","Accounting","windows","mac","linux","num_ac"
1546210,"Destroy It","['Hede']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Simulation']",0,3,"['windows', 'mac', 'linux']",TRUE,"2021-02-23 0:00:00","[]",3,1,2,0,"3 user reviews",33.3,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3079420,"3D PUZZLE - Flooded Grounds","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-07-23 0:00:00","[]",9,9,0,0,"9 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1912710,"Hidden Post-Apocalyptic Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2022-03-09 0:00:00","[]",10,9,1,7,"Positive",90,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1547500,"Snowboard","['Hede']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Simulation', 'Sports']",0,4,"['windows', 'mac', 'linux']",TRUE,"2021-02-24 0:00:00","[]",6,2,4,0,"6 user reviews",33.3,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2703230,"3D PUZZLE - Hangar","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-07-18 0:00:00","[]",8,8,0,0,"8 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2947730,"3D PUZZLE - Hospital 1","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-05-09 0:00:00","[]",10,10,0,7,"Positive",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2973540,"3D PUZZLE - Hospital 2","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-05-27 0:00:00","[]",9,9,0,0,"9 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2973550,"3D PUZZLE - Hospital 3","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-05-27 0:00:00","[]",9,9,0,0,"9 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2973560,"3D PUZZLE - Old Sea Port","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-05-22 0:00:00","[]",10,10,0,7,"Positive",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3009770,"3D PUZZLE - OldHospital","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-06-26 0:00:00","[]",10,10,0,7,"Positive",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3009800,"3D PUZZLE - OutPost","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-06-26 0:00:00","[]",10,9,1,7,"Positive",90,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3009820,"3D PUZZLE - Hospital 4","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-06-26 0:00:00","[]",9,9,0,0,"9 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2947740,"3D PUZZLE - Pirates","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-05-09 0:00:00","[]",10,10,0,7,"Positive",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3120300,"3D PUZZLE - Pizza Shop 1","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-08-19 0:00:00","[]",9,9,0,0,"9 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3120320,"3D PUZZLE - Pizza Shop 2","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-09-11 0:00:00","[]",8,8,0,0,"8 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3009780,"3D PUZZLE - Underground","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-06-26 0:00:00","[]",10,10,0,7,"Positive",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3009790,"3D PUZZLE - Rusty","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-06-26 0:00:00","[]",10,9,1,7,"Positive",90,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3079410,"3D PUZZLE - Sun Temple","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-07-23 0:00:00","[]",9,9,0,0,"9 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3120310,"3D PUZZLE - Winter Outpost","['PUZZLE Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-09-11 0:00:00","[]",8,8,0,0,"8 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2022020,"Hidden Desert War Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2022-06-17 0:00:00","[]",3,2,1,0,"3 user reviews",66.7,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2182850,"Hidden Dungeon Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2022-10-27 0:00:00","[]",11,9,2,7,"Positive",81.8,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2610200,"Hidden City Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-10-03 0:00:00","[]",8,8,0,0,"8 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2878310,"Hidden Pirates Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-03-28 0:00:00","[]",9,9,0,0,"9 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2973580,"Hidden FPS Shooting Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2024-05-22 0:00:00","[]",9,9,0,0,"9 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1902210,"Hidden Floating City Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2022-02-22 0:00:00","[]",6,2,4,0,"6 user reviews",33.3,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2023640,"Hidden Industries Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2022-06-18 0:00:00","[]",3,1,2,0,"3 user reviews",33.3,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2278130,"Hidden Post-Apocalyptic 4 Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-01-25 0:00:00","[]",4,2,2,0,"4 user reviews",50,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2506880,"Hidden Kingdom Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-07-24 0:00:00","[]",9,9,0,0,"9 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2610210,"Hidden Prototype Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-10-04 0:00:00","[]",8,8,0,0,"8 user reviews",100,0,FALSE,199.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2610220,"Hidden Space Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-10-15 0:00:00","[]",11,10,1,7,"Positive",90.9,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2703190,"Hidden World 10 Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-12-06 0:00:00","[]",9,8,1,0,"9 user reviews",88.9,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2481850,"Hidden Village Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-07-04 0:00:00","[]",9,9,0,0,"9 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2349010,"Hidden World 4 Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-03-23 0:00:00","[]",11,10,1,7,"Positive",90.9,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2655720,"Hidden World 5 Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-11-08 0:00:00","[]",11,11,0,7,"Positive",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2682800,"Hidden World 7 Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-11-22 0:00:00","[]",8,8,0,0,"8 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2682810,"Hidden World 8 Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-11-23 0:00:00","[]",8,8,0,0,"8 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2682820,"Hidden World 9 Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-11-22 0:00:00","[]",8,8,0,0,"8 user reviews",100,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1915940,"Hidden World Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2022-03-07 0:00:00","[]",10,8,2,7,"Positive",80,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2623570,"Hidden World War II Top-Down 3D","['Top-Down Games']","['Hede']","['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Sports', 'Strategy']",0,6,"['windows', 'mac', 'linux']",TRUE,"2023-10-15 0:00:00","[]",12,10,2,7,"Positive",83.3,0,FALSE,199.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
